"Iteracao";"grad_m";"grad_b"
59512;-0.000781;0.013128
59513;-0.000781;0.013126
59514;-0.000781;0.013125
59515;-0.000781;0.013124
59516;-0.000781;0.013123
59517;-0.000781;0.013121
59518;-0.000781;0.013120
59519;-0.000781;0.013119
59520;-0.000781;0.013118
59521;-0.000781;0.013116
59522;-0.000781;0.013115
59523;-0.000781;0.013114
59524;-0.000781;0.013113
59525;-0.000780;0.013111
59526;-0.000780;0.013110
59527;-0.000780;0.013109
59528;-0.000780;0.013108
59529;-0.000780;0.013106
59530;-0.000780;0.013105
59531;-0.000780;0.013104
59532;-0.000780;0.013103
59533;-0.000780;0.013101
59534;-0.000780;0.013100
59535;-0.000780;0.013099
59536;-0.000780;0.013098
59537;-0.000780;0.013096
59538;-0.000780;0.013095
59539;-0.000779;0.013094
59540;-0.000779;0.013093
59541;-0.000779;0.013091
59542;-0.000779;0.013090
59543;-0.000779;0.013089
59544;-0.000779;0.013088
59545;-0.000779;0.013086
59546;-0.000779;0.013085
59547;-0.000779;0.013084
59548;-0.000779;0.013083
59549;-0.000779;0.013081
59550;-0.000779;0.013080
59551;-0.000779;0.013079
59552;-0.000778;0.013078
59553;-0.000778;0.013077
59554;-0.000778;0.013075
59555;-0.000778;0.013074
59556;-0.000778;0.013073
59557;-0.000778;0.013072
59558;-0.000778;0.013070
59559;-0.000778;0.013069
59560;-0.000778;0.013068
59561;-0.000778;0.013067
59562;-0.000778;0.013065
59563;-0.000778;0.013064
59564;-0.000778;0.013063
59565;-0.000778;0.013062
59566;-0.000777;0.013060
59567;-0.000777;0.013059
59568;-0.000777;0.013058
59569;-0.000777;0.013057
59570;-0.000777;0.013055
59571;-0.000777;0.013054
59572;-0.000777;0.013053
59573;-0.000777;0.013052
59574;-0.000777;0.013050
59575;-0.000777;0.013049
59576;-0.000777;0.013048
59577;-0.000777;0.013047
59578;-0.000777;0.013045
59579;-0.000776;0.013044
59580;-0.000776;0.013043
59581;-0.000776;0.013042
59582;-0.000776;0.013040
59583;-0.000776;0.013039
59584;-0.000776;0.013038
59585;-0.000776;0.013037
59586;-0.000776;0.013036
59587;-0.000776;0.013034
59588;-0.000776;0.013033
59589;-0.000776;0.013032
59590;-0.000776;0.013031
59591;-0.000776;0.013029
59592;-0.000776;0.013028
59593;-0.000775;0.013027
59594;-0.000775;0.013026
59595;-0.000775;0.013024
59596;-0.000775;0.013023
59597;-0.000775;0.013022
59598;-0.000775;0.013021
59599;-0.000775;0.013019
59600;-0.000775;0.013018
59601;-0.000775;0.013017
59602;-0.000775;0.013016
59603;-0.000775;0.013014
59604;-0.000775;0.013013
59605;-0.000775;0.013012
59606;-0.000775;0.013011
59607;-0.000774;0.013010
59608;-0.000774;0.013008
59609;-0.000774;0.013007
59610;-0.000774;0.013006
59611;-0.000774;0.013005
59612;-0.000774;0.013003
59613;-0.000774;0.013002
59614;-0.000774;0.013001
59615;-0.000774;0.013000
59616;-0.000774;0.012998
59617;-0.000774;0.012997
59618;-0.000774;0.012996
59619;-0.000774;0.012995
59620;-0.000773;0.012993
59621;-0.000773;0.012992
59622;-0.000773;0.012991
59623;-0.000773;0.012990
59624;-0.000773;0.012989
59625;-0.000773;0.012987
59626;-0.000773;0.012986
59627;-0.000773;0.012985
59628;-0.000773;0.012984
59629;-0.000773;0.012982
59630;-0.000773;0.012981
59631;-0.000773;0.012980
59632;-0.000773;0.012979
59633;-0.000773;0.012977
59634;-0.000772;0.012976
59635;-0.000772;0.012975
59636;-0.000772;0.012974
59637;-0.000772;0.012972
59638;-0.000772;0.012971
59639;-0.000772;0.012970
59640;-0.000772;0.012969
59641;-0.000772;0.012968
59642;-0.000772;0.012966
59643;-0.000772;0.012965
59644;-0.000772;0.012964
59645;-0.000772;0.012963
59646;-0.000772;0.012961
59647;-0.000771;0.012960
59648;-0.000771;0.012959
59649;-0.000771;0.012958
59650;-0.000771;0.012956
59651;-0.000771;0.012955
59652;-0.000771;0.012954
59653;-0.000771;0.012953
59654;-0.000771;0.012952
59655;-0.000771;0.012950
59656;-0.000771;0.012949
59657;-0.000771;0.012948
59658;-0.000771;0.012947
59659;-0.000771;0.012945
59660;-0.000771;0.012944
59661;-0.000770;0.012943
59662;-0.000770;0.012942
59663;-0.000770;0.012940
59664;-0.000770;0.012939
59665;-0.000770;0.012938
59666;-0.000770;0.012937
59667;-0.000770;0.012935
59668;-0.000770;0.012934
59669;-0.000770;0.012933
59670;-0.000770;0.012932
59671;-0.000770;0.012931
59672;-0.000770;0.012929
59673;-0.000770;0.012928
59674;-0.000770;0.012927
59675;-0.000769;0.012926
59676;-0.000769;0.012924
59677;-0.000769;0.012923
59678;-0.000769;0.012922
59679;-0.000769;0.012921
59680;-0.000769;0.012920
59681;-0.000769;0.012918
59682;-0.000769;0.012917
59683;-0.000769;0.012916
59684;-0.000769;0.012915
59685;-0.000769;0.012913
59686;-0.000769;0.012912
59687;-0.000769;0.012911
59688;-0.000768;0.012910
59689;-0.000768;0.012908
59690;-0.000768;0.012907
59691;-0.000768;0.012906
59692;-0.000768;0.012905
59693;-0.000768;0.012904
59694;-0.000768;0.012902
59695;-0.000768;0.012901
59696;-0.000768;0.012900
59697;-0.000768;0.012899
59698;-0.000768;0.012897
59699;-0.000768;0.012896
59700;-0.000768;0.012895
59701;-0.000768;0.012894
59702;-0.000767;0.012893
59703;-0.000767;0.012891
59704;-0.000767;0.012890
59705;-0.000767;0.012889
59706;-0.000767;0.012888
59707;-0.000767;0.012886
59708;-0.000767;0.012885
59709;-0.000767;0.012884
59710;-0.000767;0.012883
59711;-0.000767;0.012881
59712;-0.000767;0.012880
59713;-0.000767;0.012879
59714;-0.000767;0.012878
59715;-0.000767;0.012877
59716;-0.000766;0.012875
59717;-0.000766;0.012874
59718;-0.000766;0.012873
59719;-0.000766;0.012872
59720;-0.000766;0.012870
59721;-0.000766;0.012869
59722;-0.000766;0.012868
59723;-0.000766;0.012867
59724;-0.000766;0.012866
59725;-0.000766;0.012864
59726;-0.000766;0.012863
59727;-0.000766;0.012862
59728;-0.000766;0.012861
59729;-0.000765;0.012859
59730;-0.000765;0.012858
59731;-0.000765;0.012857
59732;-0.000765;0.012856
59733;-0.000765;0.012855
59734;-0.000765;0.012853
59735;-0.000765;0.012852
59736;-0.000765;0.012851
59737;-0.000765;0.012850
59738;-0.000765;0.012848
59739;-0.000765;0.012847
59740;-0.000765;0.012846
59741;-0.000765;0.012845
59742;-0.000765;0.012844
59743;-0.000764;0.012842
59744;-0.000764;0.012841
59745;-0.000764;0.012840
59746;-0.000764;0.012839
59747;-0.000764;0.012837
59748;-0.000764;0.012836
59749;-0.000764;0.012835
59750;-0.000764;0.012834
59751;-0.000764;0.012833
59752;-0.000764;0.012831
59753;-0.000764;0.012830
59754;-0.000764;0.012829
59755;-0.000764;0.012828
59756;-0.000764;0.012826
59757;-0.000763;0.012825
59758;-0.000763;0.012824
59759;-0.000763;0.012823
59760;-0.000763;0.012822
59761;-0.000763;0.012820
59762;-0.000763;0.012819
59763;-0.000763;0.012818
59764;-0.000763;0.012817
59765;-0.000763;0.012815
59766;-0.000763;0.012814
59767;-0.000763;0.012813
59768;-0.000763;0.012812
59769;-0.000763;0.012811
59770;-0.000763;0.012809
59771;-0.000762;0.012808
59772;-0.000762;0.012807
59773;-0.000762;0.012806
59774;-0.000762;0.012805
59775;-0.000762;0.012803
59776;-0.000762;0.012802
59777;-0.000762;0.012801
59778;-0.000762;0.012800
59779;-0.000762;0.012798
59780;-0.000762;0.012797
59781;-0.000762;0.012796
59782;-0.000762;0.012795
59783;-0.000762;0.012794
59784;-0.000762;0.012792
59785;-0.000761;0.012791
59786;-0.000761;0.012790
59787;-0.000761;0.012789
59788;-0.000761;0.012787
59789;-0.000761;0.012786
59790;-0.000761;0.012785
59791;-0.000761;0.012784
59792;-0.000761;0.012783
59793;-0.000761;0.012781
59794;-0.000761;0.012780
59795;-0.000761;0.012779
59796;-0.000761;0.012778
59797;-0.000761;0.012777
59798;-0.000760;0.012775
59799;-0.000760;0.012774
59800;-0.000760;0.012773
59801;-0.000760;0.012772
59802;-0.000760;0.012770
59803;-0.000760;0.012769
59804;-0.000760;0.012768
59805;-0.000760;0.012767
59806;-0.000760;0.012766
59807;-0.000760;0.012764
59808;-0.000760;0.012763
59809;-0.000760;0.012762
59810;-0.000760;0.012761
59811;-0.000760;0.012760
59812;-0.000759;0.012758
59813;-0.000759;0.012757
59814;-0.000759;0.012756
59815;-0.000759;0.012755
59816;-0.000759;0.012753
59817;-0.000759;0.012752
59818;-0.000759;0.012751
59819;-0.000759;0.012750
59820;-0.000759;0.012749
59821;-0.000759;0.012747
59822;-0.000759;0.012746
59823;-0.000759;0.012745
59824;-0.000759;0.012744
59825;-0.000759;0.012743
59826;-0.000758;0.012741
59827;-0.000758;0.012740
59828;-0.000758;0.012739
59829;-0.000758;0.012738
59830;-0.000758;0.012737
59831;-0.000758;0.012735
59832;-0.000758;0.012734
59833;-0.000758;0.012733
59834;-0.000758;0.012732
59835;-0.000758;0.012730
59836;-0.000758;0.012729
59837;-0.000758;0.012728
59838;-0.000758;0.012727
59839;-0.000758;0.012726
59840;-0.000757;0.012724
59841;-0.000757;0.012723
59842;-0.000757;0.012722
59843;-0.000757;0.012721
59844;-0.000757;0.012720
59845;-0.000757;0.012718
59846;-0.000757;0.012717
59847;-0.000757;0.012716
59848;-0.000757;0.012715
59849;-0.000757;0.012714
59850;-0.000757;0.012712
59851;-0.000757;0.012711
59852;-0.000757;0.012710
59853;-0.000757;0.012709
59854;-0.000756;0.012707
59855;-0.000756;0.012706
59856;-0.000756;0.012705
59857;-0.000756;0.012704
59858;-0.000756;0.012703
59859;-0.000756;0.012701
59860;-0.000756;0.012700
59861;-0.000756;0.012699
59862;-0.000756;0.012698
59863;-0.000756;0.012697
59864;-0.000756;0.012695
59865;-0.000756;0.012694
59866;-0.000756;0.012693
59867;-0.000756;0.012692
59868;-0.000755;0.012691
59869;-0.000755;0.012689
59870;-0.000755;0.012688
59871;-0.000755;0.012687
59872;-0.000755;0.012686
59873;-0.000755;0.012685
59874;-0.000755;0.012683
59875;-0.000755;0.012682
59876;-0.000755;0.012681
59877;-0.000755;0.012680
59878;-0.000755;0.012678
59879;-0.000755;0.012677
59880;-0.000755;0.012676
59881;-0.000755;0.012675
59882;-0.000754;0.012674
59883;-0.000754;0.012672
59884;-0.000754;0.012671
59885;-0.000754;0.012670
59886;-0.000754;0.012669
59887;-0.000754;0.012668
59888;-0.000754;0.012666
59889;-0.000754;0.012665
59890;-0.000754;0.012664
59891;-0.000754;0.012663
59892;-0.000754;0.012662
59893;-0.000754;0.012660
59894;-0.000754;0.012659
59895;-0.000754;0.012658
59896;-0.000753;0.012657
59897;-0.000753;0.012656
59898;-0.000753;0.012654
59899;-0.000753;0.012653
59900;-0.000753;0.012652
59901;-0.000753;0.012651
59902;-0.000753;0.012650
59903;-0.000753;0.012648
59904;-0.000753;0.012647
59905;-0.000753;0.012646
59906;-0.000753;0.012645
59907;-0.000753;0.012644
59908;-0.000753;0.012642
59909;-0.000753;0.012641
59910;-0.000752;0.012640
59911;-0.000752;0.012639
59912;-0.000752;0.012638
59913;-0.000752;0.012636
59914;-0.000752;0.012635
59915;-0.000752;0.012634
59916;-0.000752;0.012633
59917;-0.000752;0.012632
59918;-0.000752;0.012630
59919;-0.000752;0.012629
59920;-0.000752;0.012628
59921;-0.000752;0.012627
59922;-0.000752;0.012626
59923;-0.000752;0.012624
59924;-0.000751;0.012623
59925;-0.000751;0.012622
59926;-0.000751;0.012621
59927;-0.000751;0.012620
59928;-0.000751;0.012618
59929;-0.000751;0.012617
59930;-0.000751;0.012616
59931;-0.000751;0.012615
59932;-0.000751;0.012614
59933;-0.000751;0.012612
59934;-0.000751;0.012611
59935;-0.000751;0.012610
59936;-0.000751;0.012609
59937;-0.000751;0.012608
59938;-0.000750;0.012606
59939;-0.000750;0.012605
59940;-0.000750;0.012604
59941;-0.000750;0.012603
59942;-0.000750;0.012602
59943;-0.000750;0.012600
59944;-0.000750;0.012599
59945;-0.000750;0.012598
59946;-0.000750;0.012597
59947;-0.000750;0.012596
59948;-0.000750;0.012594
59949;-0.000750;0.012593
59950;-0.000750;0.012592
59951;-0.000750;0.012591
59952;-0.000749;0.012590
59953;-0.000749;0.012588
59954;-0.000749;0.012587
59955;-0.000749;0.012586
59956;-0.000749;0.012585
59957;-0.000749;0.012584
59958;-0.000749;0.012582
59959;-0.000749;0.012581
59960;-0.000749;0.012580
59961;-0.000749;0.012579
59962;-0.000749;0.012578
59963;-0.000749;0.012576
59964;-0.000749;0.012575
59965;-0.000749;0.012574
59966;-0.000748;0.012573
59967;-0.000748;0.012572
59968;-0.000748;0.012570
59969;-0.000748;0.012569
59970;-0.000748;0.012568
59971;-0.000748;0.012567
59972;-0.000748;0.012566
59973;-0.000748;0.012564
59974;-0.000748;0.012563
59975;-0.000748;0.012562
59976;-0.000748;0.012561
59977;-0.000748;0.012560
59978;-0.000748;0.012558
59979;-0.000748;0.012557
59980;-0.000747;0.012556
59981;-0.000747;0.012555
59982;-0.000747;0.012554
59983;-0.000747;0.012553
59984;-0.000747;0.012551
59985;-0.000747;0.012550
59986;-0.000747;0.012549
59987;-0.000747;0.012548
59988;-0.000747;0.012547
59989;-0.000747;0.012545
59990;-0.000747;0.012544
59991;-0.000747;0.012543
59992;-0.000747;0.012542
59993;-0.000747;0.012541
59994;-0.000746;0.012539
59995;-0.000746;0.012538
59996;-0.000746;0.012537
59997;-0.000746;0.012536
59998;-0.000746;0.012535
59999;-0.000746;0.012533
60000;-0.000746;0.012532
60001;-0.000746;0.012531
60002;-0.000746;0.012530
60003;-0.000746;0.012529
60004;-0.000746;0.012527
60005;-0.000746;0.012526
60006;-0.000746;0.012525
60007;-0.000746;0.012524
60008;-0.000745;0.012523
60009;-0.000745;0.012522
60010;-0.000745;0.012520
60011;-0.000745;0.012519
60012;-0.000745;0.012518
60013;-0.000745;0.012517
60014;-0.000745;0.012516
60015;-0.000745;0.012514
60016;-0.000745;0.012513
60017;-0.000745;0.012512
60018;-0.000745;0.012511
60019;-0.000745;0.012510
60020;-0.000745;0.012508
60021;-0.000745;0.012507
60022;-0.000744;0.012506
60023;-0.000744;0.012505
60024;-0.000744;0.012504
60025;-0.000744;0.012502
60026;-0.000744;0.012501
60027;-0.000744;0.012500
60028;-0.000744;0.012499
60029;-0.000744;0.012498
60030;-0.000744;0.012497
60031;-0.000744;0.012495
60032;-0.000744;0.012494
60033;-0.000744;0.012493
60034;-0.000744;0.012492
60035;-0.000744;0.012491
60036;-0.000743;0.012489
60037;-0.000743;0.012488
60038;-0.000743;0.012487
60039;-0.000743;0.012486
60040;-0.000743;0.012485
60041;-0.000743;0.012483
60042;-0.000743;0.012482
60043;-0.000743;0.012481
60044;-0.000743;0.012480
60045;-0.000743;0.012479
60046;-0.000743;0.012478
60047;-0.000743;0.012476
60048;-0.000743;0.012475
60049;-0.000743;0.012474
60050;-0.000742;0.012473
60051;-0.000742;0.012472
60052;-0.000742;0.012470
60053;-0.000742;0.012469
60054;-0.000742;0.012468
60055;-0.000742;0.012467
60056;-0.000742;0.012466
60057;-0.000742;0.012464
60058;-0.000742;0.012463
60059;-0.000742;0.012462
60060;-0.000742;0.012461
60061;-0.000742;0.012460
60062;-0.000742;0.012459
60063;-0.000742;0.012457
60064;-0.000741;0.012456
60065;-0.000741;0.012455
60066;-0.000741;0.012454
60067;-0.000741;0.012453
60068;-0.000741;0.012451
60069;-0.000741;0.012450
60070;-0.000741;0.012449
60071;-0.000741;0.012448
60072;-0.000741;0.012447
60073;-0.000741;0.012446
60074;-0.000741;0.012444
60075;-0.000741;0.012443
60076;-0.000741;0.012442
60077;-0.000741;0.012441
60078;-0.000741;0.012440
60079;-0.000740;0.012438
60080;-0.000740;0.012437
60081;-0.000740;0.012436
60082;-0.000740;0.012435
60083;-0.000740;0.012434
60084;-0.000740;0.012433
60085;-0.000740;0.012431
60086;-0.000740;0.012430
60087;-0.000740;0.012429
60088;-0.000740;0.012428
60089;-0.000740;0.012427
60090;-0.000740;0.012425
60091;-0.000740;0.012424
60092;-0.000740;0.012423
60093;-0.000739;0.012422
60094;-0.000739;0.012421
60095;-0.000739;0.012420
60096;-0.000739;0.012418
60097;-0.000739;0.012417
60098;-0.000739;0.012416
60099;-0.000739;0.012415
60100;-0.000739;0.012414
60101;-0.000739;0.012412
60102;-0.000739;0.012411
60103;-0.000739;0.012410
60104;-0.000739;0.012409
60105;-0.000739;0.012408
60106;-0.000739;0.012407
60107;-0.000738;0.012405
60108;-0.000738;0.012404
60109;-0.000738;0.012403
60110;-0.000738;0.012402
60111;-0.000738;0.012401
60112;-0.000738;0.012399
60113;-0.000738;0.012398
60114;-0.000738;0.012397
60115;-0.000738;0.012396
60116;-0.000738;0.012395
60117;-0.000738;0.012394
60118;-0.000738;0.012392
60119;-0.000738;0.012391
60120;-0.000738;0.012390
60121;-0.000737;0.012389
60122;-0.000737;0.012388
60123;-0.000737;0.012386
60124;-0.000737;0.012385
60125;-0.000737;0.012384
60126;-0.000737;0.012383
60127;-0.000737;0.012382
60128;-0.000737;0.012381
60129;-0.000737;0.012379
60130;-0.000737;0.012378
60131;-0.000737;0.012377
60132;-0.000737;0.012376
60133;-0.000737;0.012375
60134;-0.000737;0.012374
60135;-0.000737;0.012372
60136;-0.000736;0.012371
60137;-0.000736;0.012370
60138;-0.000736;0.012369
60139;-0.000736;0.012368
60140;-0.000736;0.012366
60141;-0.000736;0.012365
60142;-0.000736;0.012364
60143;-0.000736;0.012363
60144;-0.000736;0.012362
60145;-0.000736;0.012361
60146;-0.000736;0.012359
60147;-0.000736;0.012358
60148;-0.000736;0.012357
60149;-0.000736;0.012356
60150;-0.000735;0.012355
60151;-0.000735;0.012354
60152;-0.000735;0.012352
60153;-0.000735;0.012351
60154;-0.000735;0.012350
60155;-0.000735;0.012349
60156;-0.000735;0.012348
60157;-0.000735;0.012346
60158;-0.000735;0.012345
60159;-0.000735;0.012344
60160;-0.000735;0.012343
60161;-0.000735;0.012342
60162;-0.000735;0.012341
60163;-0.000735;0.012339
60164;-0.000734;0.012338
60165;-0.000734;0.012337
60166;-0.000734;0.012336
60167;-0.000734;0.012335
60168;-0.000734;0.012334
60169;-0.000734;0.012332
60170;-0.000734;0.012331
60171;-0.000734;0.012330
60172;-0.000734;0.012329
60173;-0.000734;0.012328
60174;-0.000734;0.012327
60175;-0.000734;0.012325
60176;-0.000734;0.012324
60177;-0.000734;0.012323
60178;-0.000733;0.012322
60179;-0.000733;0.012321
60180;-0.000733;0.012320
60181;-0.000733;0.012318
60182;-0.000733;0.012317
60183;-0.000733;0.012316
60184;-0.000733;0.012315
60185;-0.000733;0.012314
60186;-0.000733;0.012312
60187;-0.000733;0.012311
60188;-0.000733;0.012310
60189;-0.000733;0.012309
60190;-0.000733;0.012308
60191;-0.000733;0.012307
60192;-0.000733;0.012305
60193;-0.000732;0.012304
60194;-0.000732;0.012303
60195;-0.000732;0.012302
60196;-0.000732;0.012301
60197;-0.000732;0.012300
60198;-0.000732;0.012298
60199;-0.000732;0.012297
60200;-0.000732;0.012296
60201;-0.000732;0.012295
60202;-0.000732;0.012294
60203;-0.000732;0.012293
60204;-0.000732;0.012291
60205;-0.000732;0.012290
60206;-0.000732;0.012289
60207;-0.000731;0.012288
60208;-0.000731;0.012287
60209;-0.000731;0.012286
60210;-0.000731;0.012284
60211;-0.000731;0.012283
60212;-0.000731;0.012282
60213;-0.000731;0.012281
60214;-0.000731;0.012280
60215;-0.000731;0.012279
60216;-0.000731;0.012277
60217;-0.000731;0.012276
60218;-0.000731;0.012275
60219;-0.000731;0.012274
60220;-0.000731;0.012273
60221;-0.000731;0.012272
60222;-0.000730;0.012270
60223;-0.000730;0.012269
60224;-0.000730;0.012268
60225;-0.000730;0.012267
60226;-0.000730;0.012266
60227;-0.000730;0.012265
60228;-0.000730;0.012263
60229;-0.000730;0.012262
60230;-0.000730;0.012261
60231;-0.000730;0.012260
60232;-0.000730;0.012259
60233;-0.000730;0.012258
60234;-0.000730;0.012256
60235;-0.000730;0.012255
60236;-0.000729;0.012254
60237;-0.000729;0.012253
60238;-0.000729;0.012252
60239;-0.000729;0.012251
60240;-0.000729;0.012249
60241;-0.000729;0.012248
60242;-0.000729;0.012247
60243;-0.000729;0.012246
60244;-0.000729;0.012245
60245;-0.000729;0.012244
60246;-0.000729;0.012242
60247;-0.000729;0.012241
60248;-0.000729;0.012240
60249;-0.000729;0.012239
60250;-0.000728;0.012238
60251;-0.000728;0.012237
60252;-0.000728;0.012235
60253;-0.000728;0.012234
60254;-0.000728;0.012233
60255;-0.000728;0.012232
60256;-0.000728;0.012231
60257;-0.000728;0.012230
60258;-0.000728;0.012228
60259;-0.000728;0.012227
60260;-0.000728;0.012226
60261;-0.000728;0.012225
60262;-0.000728;0.012224
60263;-0.000728;0.012223
60264;-0.000728;0.012221
60265;-0.000727;0.012220
60266;-0.000727;0.012219
60267;-0.000727;0.012218
60268;-0.000727;0.012217
60269;-0.000727;0.012216
60270;-0.000727;0.012215
60271;-0.000727;0.012213
60272;-0.000727;0.012212
60273;-0.000727;0.012211
60274;-0.000727;0.012210
60275;-0.000727;0.012209
60276;-0.000727;0.012208
60277;-0.000727;0.012206
60278;-0.000727;0.012205
60279;-0.000726;0.012204
60280;-0.000726;0.012203
60281;-0.000726;0.012202
60282;-0.000726;0.012201
60283;-0.000726;0.012199
60284;-0.000726;0.012198
60285;-0.000726;0.012197
60286;-0.000726;0.012196
60287;-0.000726;0.012195
60288;-0.000726;0.012194
60289;-0.000726;0.012192
60290;-0.000726;0.012191
60291;-0.000726;0.012190
60292;-0.000726;0.012189
60293;-0.000726;0.012188
60294;-0.000725;0.012187
60295;-0.000725;0.012185
60296;-0.000725;0.012184
60297;-0.000725;0.012183
60298;-0.000725;0.012182
60299;-0.000725;0.012181
60300;-0.000725;0.012180
60301;-0.000725;0.012179
60302;-0.000725;0.012177
60303;-0.000725;0.012176
60304;-0.000725;0.012175
60305;-0.000725;0.012174
60306;-0.000725;0.012173
60307;-0.000725;0.012172
60308;-0.000724;0.012170
60309;-0.000724;0.012169
60310;-0.000724;0.012168
60311;-0.000724;0.012167
60312;-0.000724;0.012166
60313;-0.000724;0.012165
